start,pid,tid,name,cbid,end,cat,correlation,dur
1732547401036614.5,3318029,676112192,cudaGetDevice,17,1732547401036615.0,cuda_runtime,2810,0.623
1732547401036615.2,3318029,676112192,cudaGetDevice,17,1732547401036615.8,cuda_runtime,2811,0.546
1732547401036617.5,3318029,676112192,cudaGetDevice,17,1732547401036618.2,cuda_runtime,2812,0.654
1732547401036618.2,3318029,676112192,cudaGetDevice,17,1732547401036619.0,cuda_runtime,2813,0.598
1732547401036619.2,3318029,676112192,cudaGetDevice,17,1732547401036619.8,cuda_runtime,2814,0.596
1732547401036620.5,3318029,676112192,cudaGetDevice,17,1732547401036621.0,cuda_runtime,2815,0.597
1732547401036621.2,3318029,676112192,cudaGetDevice,17,1732547401036621.8,cuda_runtime,2816,0.547
1732547401036623.0,3318029,676112192,cudaGetDevice,17,1732547401036623.5,cuda_runtime,2817,0.619
1732547401036623.8,3318029,676112192,cudaGetDevice,17,1732547401036624.2,cuda_runtime,2818,0.558
1732547401036624.5,3318029,676112192,cudaEventRecord,135,1732547401036626.0,cuda_runtime,2819,1.403
1732547401036626.2,3318029,676112192,cudaStreamIsCapturing,317,1732547401036626.8,cuda_runtime,2820,0.763
1732547401036627.0,3318029,676112192,cudaStreamGetPriority,203,1732547401036627.8,cuda_runtime,2821,0.706
1732547401036627.8,3318029,676112192,cudaDeviceGetStreamPriorityRange,205,1732547401036628.5,cuda_runtime,2822,0.756
1732547401036629.8,3318029,676112192,cudaGetDevice,17,1732547401036630.2,cuda_runtime,2823,0.628
1732547401036630.5,3318029,676112192,cudaGetDevice,17,1732547401036631.0,cuda_runtime,2824,0.562
1732547401036631.5,3318029,676112192,cudaGetDevice,17,1732547401036632.0,cuda_runtime,2825,0.597
1732547401036632.5,3318029,676112192,cudaGetDevice,17,1732547401036633.0,cuda_runtime,2826,0.606
1732547401036633.5,3318029,676112192,cudaGetDevice,17,1732547401036634.0,cuda_runtime,2827,0.604
1732547401036637.8,3318029,676112192,cudaFuncSetAttribute,273,1732547401036640.2,cuda_runtime,2828,2.519
1732547401036641.2,3318029,676112192,cudaLaunchKernel,211,1732547401036909.8,cuda_runtime,2829,268.452
1732547401036910.8,3318029,676112192,cudaGetLastError,10,1732547401036911.2,cuda_runtime,2830,0.507
1732547401036911.8,3318029,676112192,cudaGetLastError,10,1732547401036911.8,cuda_runtime,2831,0.198
1732547401036915.2,3318029,676112192,cudaGetDevice,17,1732547401036916.2,cuda_runtime,2832,1.176
1732547401036950.8,3318029,676112192,cudaGetDevice,17,1732547401036951.8,cuda_runtime,2833,0.922
1732547401036952.5,3318029,676112192,cudaGetDevice,17,1732547401036953.0,cuda_runtime,2834,0.587
1732547401036954.2,3318029,676112192,cudaGetDevice,17,1732547401036954.8,cuda_runtime,2835,0.581
1732547401036959.8,3318029,676112192,cudaGetDevice,17,1732547401036960.2,cuda_runtime,2836,0.637
1732547401036960.8,3318029,676112192,cudaGetDevice,17,1732547401036961.2,cuda_runtime,2837,0.549
1732547401036969.2,3318029,676112192,cudaGetDevice,17,1732547401036969.8,cuda_runtime,2838,0.691
1732547401036970.8,3318029,676112192,cudaMemcpyAsync,41,1732547401036991.8,cuda_runtime,2839,21.003
1732547401036992.2,3318029,676112192,cudaGetLastError,10,1732547401036992.8,cuda_runtime,2840,0.518
1732547401036993.0,3318029,676112192,cudaGetDevice,17,1732547401036993.8,cuda_runtime,2841,0.652
1732547401036998.0,3318029,676112192,cudaGetDevice,17,1732547401036998.8,cuda_runtime,2842,0.676
1732547401036999.5,3318029,676112192,cudaGetDevice,17,1732547401037000.0,cuda_runtime,2843,0.603
1732547401037003.8,3318029,676112192,cudaGetDevice,17,1732547401037004.2,cuda_runtime,2844,0.602
1732547401037007.5,3318029,676112192,cudaGetDevice,17,1732547401037008.2,cuda_runtime,2845,0.661
1732547401037009.8,3318029,676112192,cudaLaunchKernel,211,1732547401037248.8,cuda_runtime,2846,239.163
1732547401037249.8,3318029,676112192,cudaGetLastError,10,1732547401037250.2,cuda_runtime,2847,0.434
1732547401037251.2,3318029,676112192,cudaGetDevice,17,1732547401037252.5,cuda_runtime,2848,1.039
1732547401037253.5,3318029,676112192,cudaGetDevice,17,1732547401037254.0,cuda_runtime,2849,0.559
1732547401037254.2,3318029,676112192,cudaGetDevice,17,1732547401037254.8,cuda_runtime,2850,0.531
1732547401037324.0,3318029,676112192,cudaGetDevice,17,1732547401037325.0,cuda_runtime,2851,1.166
1732547401037327.2,3318029,676112192,cudaGetDevice,17,1732547401037327.8,cuda_runtime,2852,0.604
1732547401037328.8,3318029,676112192,cudaGetDevice,17,1732547401037329.2,cuda_runtime,2853,0.595
1732547401037334.5,3318029,676112192,cudaGetDevice,17,1732547401037335.0,cuda_runtime,2854,0.608
1732547401037338.5,3318029,676112192,cudaGetDevice,17,1732547401037339.2,cuda_runtime,2855,0.592
1732547401037340.0,3318029,676112192,cudaGetDevice,17,1732547401037340.5,cuda_runtime,2856,0.594
1732547401037342.0,3318029,676112192,cudaEventRecord,135,1732547401037345.5,cuda_runtime,2857,3.602
1732547401037345.8,3318029,676112192,cudaStreamIsCapturing,317,1732547401037347.2,cuda_runtime,2858,1.361
1732547401037347.5,3318029,676112192,cudaStreamGetPriority,203,1732547401037348.8,cuda_runtime,2859,1.015
1732547401037349.0,3318029,676112192,cudaDeviceGetStreamPriorityRange,205,1732547401037350.2,cuda_runtime,2860,1.112
1732547401037351.0,3318029,676112192,cudaGetDevice,17,1732547401037351.8,cuda_runtime,2861,0.625
1732547401037352.8,3318029,676112192,cudaGetDevice,17,1732547401037353.5,cuda_runtime,2862,0.592
1732547401037353.8,3318029,676112192,cudaGetDevice,17,1732547401037354.2,cuda_runtime,2863,0.604
1732547401037367.8,3318029,676112192,cudaLaunchKernel,211,1732547401037572.2,cuda_runtime,2864,204.405
1732547401037573.2,3318029,676112192,cudaGetLastError,10,1732547401037573.8,cuda_runtime,2865,0.508
1732547401037577.0,3318029,676112192,cudaLaunchKernel,211,1732547401037813.0,cuda_runtime,2866,236.002
1732547401037813.8,3318029,676112192,cudaGetLastError,10,1732547401037814.0,cuda_runtime,2867,0.364
1732547401037819.0,3318029,676112192,cudaPeekAtLastError,11,1732547401037819.5,cuda_runtime,2868,0.384
1732547401037824.0,3318029,676112192,cudaMemsetAsync,51,1732547401037832.5,cuda_runtime,2869,8.492
1732547401037834.0,3318029,676112192,cudaLaunchKernelExC_v11060,430,1732547401038315.8,cuda_runtime,2870,481.755
1732547401038316.2,3318029,676112192,cudaGetLastError,10,1732547401038316.8,cuda_runtime,2871,0.459
1732547401038317.8,3318029,676112192,cudaPeekAtLastError,11,1732547401038318.2,cuda_runtime,2872,0.34
1732547401038325.5,3318029,676112192,cudaGetDevice,17,1732547401038326.8,cuda_runtime,2873,1.268
1732547401038327.8,3318029,676112192,cudaGetDevice,17,1732547401038328.2,cuda_runtime,2874,0.616
1732547401038342.0,3318029,676112192,cudaGetDevice,17,1732547401038342.8,cuda_runtime,2875,0.73
1732547401038346.5,3318029,676112192,cudaGetDevice,17,1732547401038347.2,cuda_runtime,2876,0.66
1732547401038349.2,3318029,676112192,cudaLaunchKernel,211,1732547401038661.5,cuda_runtime,2877,312.17
1732547401038662.8,3318029,676112192,cudaGetLastError,10,1732547401038663.2,cuda_runtime,2878,0.439
1732547401038664.5,3318029,676112192,cudaGetDevice,17,1732547401038665.2,cuda_runtime,2879,0.935
1732547401038711.2,3318029,676112192,cudaGetDevice,17,1732547401038712.2,cuda_runtime,2880,0.942
1732547401038716.0,3318029,676112192,cudaGetDevice,17,1732547401038716.5,cuda_runtime,2881,0.643
1732547401038718.2,3318029,676112192,cudaLaunchKernel,211,1732547401038875.2,cuda_runtime,2882,157.026
1732547401038875.8,3318029,676112192,cudaGetLastError,10,1732547401038876.2,cuda_runtime,2883,0.407
1732547401038877.0,3318029,676112192,cudaGetDevice,17,1732547401038878.0,cuda_runtime,2884,0.928
1732547401038920.0,3318029,676112192,cudaGetDevice,17,1732547401038920.8,cuda_runtime,2885,0.833
1732547401038928.2,3318029,676112192,cudaGetDevice,17,1732547401038929.0,cuda_runtime,2886,0.642
1732547401038929.8,3318029,676112192,cudaGetDevice,17,1732547401038930.2,cuda_runtime,2887,0.554
1732547401038931.0,3318029,676112192,cudaGetDevice,17,1732547401038931.8,cuda_runtime,2888,0.606
1732547401038936.5,3318029,676112192,cudaGetDevice,17,1732547401038937.5,cuda_runtime,2889,0.611
1732547401038937.8,3318029,676112192,cudaGetDevice,17,1732547401038938.2,cuda_runtime,2890,0.551
1732547401038939.2,3318029,676112192,cudaGetDevice,17,1732547401038940.0,cuda_runtime,2891,0.566
1732547401038940.2,3318029,676112192,cudaGetDevice,17,1732547401038940.8,cuda_runtime,2892,0.553
