start,pid,tid,name,cbid,end,cat,correlation,dur
1732610751724244.5,1943033,1641977664,cuGetProcAddress,626,1732610751724244.8,cuda_driver,242,0.276
1732610751724245.0,1943033,1641977664,cuGetProcAddress,626,1732610751724245.2,cuda_driver,243,0.261
1732610751724245.5,1943033,1641977664,cuGetProcAddress,626,1732610751724245.5,cuda_driver,244,0.249
1732610751724245.8,1943033,1641977664,cuGetProcAddress,626,1732610751724246.0,cuda_driver,245,0.277
1732610751724246.2,1943033,1641977664,cuGetProcAddress,626,1732610751724246.8,cuda_driver,246,0.474
1732610751724246.8,1943033,1641977664,cuGetProcAddress,626,1732610751724247.0,cuda_driver,247,0.271
1732610751724247.2,1943033,1641977664,cuGetProcAddress,626,1732610751724247.5,cuda_driver,248,0.283
1732610751724247.8,1943033,1641977664,cuGetProcAddress,626,1732610751724248.0,cuda_driver,249,0.275
1732610751724248.0,1943033,1641977664,cuGetProcAddress,626,1732610751724248.2,cuda_driver,250,0.241
1732610751724248.5,1943033,1641977664,cuGetProcAddress,626,1732610751724248.8,cuda_driver,251,0.243
1732610751724248.8,1943033,1641977664,cuGetProcAddress,626,1732610751724249.0,cuda_driver,252,0.295
1732610751724249.5,1943033,1641977664,cuGetProcAddress,626,1732610751724249.8,cuda_driver,253,0.244
1732610751724250.0,1943033,1641977664,cuGetProcAddress,626,1732610751724250.2,cuda_driver,254,0.335
1732610751724250.2,1943033,1641977664,cuGetProcAddress,626,1732610751724250.8,cuda_driver,255,0.295
1732610751724250.8,1943033,1641977664,cuGetProcAddress,626,1732610751724251.5,cuda_driver,256,0.609
1732610751724251.5,1943033,1641977664,cuGetProcAddress,626,1732610751724251.8,cuda_driver,257,0.282
1732610751724252.0,1943033,1641977664,cuGetProcAddress,626,1732610751724252.2,cuda_driver,258,0.355
1732610751724252.5,1943033,1641977664,cuGetProcAddress,626,1732610751724252.8,cuda_driver,259,0.32
1732610751724253.0,1943033,1641977664,cuGetProcAddress,626,1732610751724253.2,cuda_driver,260,0.253
1732610751724253.2,1943033,1641977664,cuGetProcAddress,626,1732610751724253.5,cuda_driver,261,0.207
1732610751724253.8,1943033,1641977664,cuGetProcAddress,626,1732610751724254.0,cuda_driver,262,0.245
1732610751724254.0,1943033,1641977664,cuGetProcAddress,626,1732610751724254.2,cuda_driver,263,0.321
1732610751724254.5,1943033,1641977664,cuGetProcAddress,626,1732610751724254.8,cuda_driver,264,0.257
1732610751724255.0,1943033,1641977664,cuGetProcAddress,626,1732610751724255.2,cuda_driver,265,0.426
1732610751724255.5,1943033,1641977664,cuGetProcAddress,626,1732610751724255.8,cuda_driver,266,0.293
1732610751724256.0,1943033,1641977664,cuGetProcAddress,626,1732610751724256.2,cuda_driver,267,0.318
1732610751724256.5,1943033,1641977664,cuGetProcAddress,626,1732610751724256.8,cuda_driver,268,0.314
1732610751724256.8,1943033,1641977664,cuGetProcAddress,626,1732610751724257.0,cuda_driver,269,0.279
1732610751724257.2,1943033,1641977664,cuGetProcAddress,626,1732610751724257.5,cuda_driver,270,0.284
1732610751724257.8,1943033,1641977664,cuGetProcAddress,626,1732610751724258.0,cuda_driver,271,0.245
1732610751724258.0,1943033,1641977664,cuGetProcAddress,626,1732610751724258.2,cuda_driver,272,0.252
