start,pid,tid,name,cbid,end,cat,correlation,dur
1732547349935044.2,3315930,1471948608,cuGetProcAddress,626,1732547349935045.0,cuda_driver,200,0.602
1732547349935045.0,3315930,1471948608,cuGetProcAddress,626,1732547349935045.5,cuda_driver,201,0.468
1732547349935045.8,3315930,1471948608,cuGetProcAddress,626,1732547349935046.0,cuda_driver,202,0.243
1732547349935046.0,3315930,1471948608,cuGetProcAddress,626,1732547349935046.2,cuda_driver,203,0.25
1732547349935046.5,3315930,1471948608,cuGetProcAddress,626,1732547349935047.0,cuda_driver,204,0.486
1732547349935047.0,3315930,1471948608,cuGetProcAddress,626,1732547349935047.5,cuda_driver,205,0.358
1732547349935047.8,3315930,1471948608,cuGetProcAddress,626,1732547349935048.0,cuda_driver,206,0.415
1732547349935048.2,3315930,1471948608,cuGetProcAddress,626,1732547349935048.5,cuda_driver,207,0.223
1732547349935048.5,3315930,1471948608,cuGetProcAddress,626,1732547349935049.0,cuda_driver,208,0.466
1732547349935049.0,3315930,1471948608,cuGetProcAddress,626,1732547349935049.5,cuda_driver,209,0.306
1732547349935049.5,3315930,1471948608,cuGetProcAddress,626,1732547349935050.0,cuda_driver,210,0.408
1732547349935050.0,3315930,1471948608,cuGetProcAddress,626,1732547349935050.2,cuda_driver,211,0.208
1732547349935050.5,3315930,1471948608,cuGetProcAddress,626,1732547349935050.8,cuda_driver,212,0.217
1732547349935050.8,3315930,1471948608,cuGetProcAddress,626,1732547349935051.0,cuda_driver,213,0.213
1732547349935051.0,3315930,1471948608,cuGetProcAddress,626,1732547349935051.8,cuda_driver,214,0.539
1732547349935051.8,3315930,1471948608,cuGetProcAddress,626,1732547349935052.2,cuda_driver,215,0.395
1732547349935052.2,3315930,1471948608,cuGetProcAddress,626,1732547349935052.5,cuda_driver,216,0.227
1732547349935052.8,3315930,1471948608,cuGetProcAddress,626,1732547349935053.0,cuda_driver,217,0.229
1732547349935053.0,3315930,1471948608,cuGetProcAddress,626,1732547349935053.2,cuda_driver,218,0.22
1732547349935053.5,3315930,1471948608,cuGetProcAddress,626,1732547349935053.8,cuda_driver,219,0.255
1732547349935053.8,3315930,1471948608,cuGetProcAddress,626,1732547349935054.0,cuda_driver,220,0.256
1732547349935054.2,3315930,1471948608,cuGetProcAddress,626,1732547349935054.8,cuda_driver,221,0.223
1732547349935054.8,3315930,1471948608,cuGetProcAddress,626,1732547349935055.0,cuda_driver,222,0.24
1732547349935055.2,3315930,1471948608,cuGetProcAddress,626,1732547349935055.2,cuda_driver,223,0.226
1732547349935055.5,3315930,1471948608,cuGetProcAddress,626,1732547349935055.8,cuda_driver,224,0.28
1732547349935056.0,3315930,1471948608,cuGetProcAddress,626,1732547349935056.5,cuda_driver,225,0.488
1732547349935056.5,3315930,1471948608,cuGetProcAddress,626,1732547349935056.8,cuda_driver,226,0.254
1732547349935057.0,3315930,1471948608,cuGetProcAddress,626,1732547349935057.2,cuda_driver,227,0.235
1732547349935057.2,3315930,1471948608,cuGetProcAddress,626,1732547349935057.5,cuda_driver,228,0.324
1732547349935057.8,3315930,1471948608,cuGetProcAddress,626,1732547349935058.0,cuda_driver,229,0.292
1732547349935058.2,3315930,1471948608,cuGetProcAddress,626,1732547349935058.8,cuda_driver,230,0.542
1732547349935058.8,3315930,1471948608,cuGetProcAddress,626,1732547349935059.2,cuda_driver,231,0.305
1732547349935059.2,3315930,1471948608,cuGetProcAddress,626,1732547349935059.5,cuda_driver,232,0.319
1732547349935059.8,3315930,1471948608,cuGetProcAddress,626,1732547349935060.0,cuda_driver,233,0.265
1732547349935060.2,3315930,1471948608,cuGetProcAddress,626,1732547349935060.5,cuda_driver,234,0.243
1732547349935060.5,3315930,1471948608,cuGetProcAddress,626,1732547349935060.8,cuda_driver,235,0.246
1732547349935061.0,3315930,1471948608,cuGetProcAddress,626,1732547349935061.2,cuda_driver,236,0.261
1732547349935061.2,3315930,1471948608,cuGetProcAddress,626,1732547349935061.5,cuda_driver,237,0.24
1732547349935061.8,3315930,1471948608,cuGetProcAddress,626,1732547349935062.0,cuda_driver,238,0.225
1732547349935062.0,3315930,1471948608,cuGetProcAddress,626,1732547349935062.2,cuda_driver,239,0.254
1732547349935062.5,3315930,1471948608,cuGetProcAddress,626,1732547349935062.8,cuda_driver,240,0.399
1732547349935063.0,3315930,1471948608,cuGetProcAddress,626,1732547349935063.2,cuda_driver,241,0.274
1732547349935063.2,3315930,1471948608,cuGetProcAddress,626,1732547349935063.8,cuda_driver,242,0.275
1732547349935063.8,3315930,1471948608,cuGetProcAddress,626,1732547349935064.0,cuda_driver,243,0.255
1732547349935064.2,3315930,1471948608,cuGetProcAddress,626,1732547349935064.5,cuda_driver,244,0.242
1732547349935064.5,3315930,1471948608,cuGetProcAddress,626,1732547349935064.8,cuda_driver,245,0.267
1732547349935065.0,3315930,1471948608,cuGetProcAddress,626,1732547349935065.5,cuda_driver,246,0.276
1732547349935065.8,3315930,1471948608,cuGetProcAddress,626,1732547349935066.0,cuda_driver,247,0.266
1732547349935066.0,3315930,1471948608,cuGetProcAddress,626,1732547349935066.2,cuda_driver,248,0.275
1732547349935066.5,3315930,1471948608,cuGetProcAddress,626,1732547349935066.8,cuda_driver,249,0.247
1732547349935066.8,3315930,1471948608,cuGetProcAddress,626,1732547349935067.0,cuda_driver,250,0.237
1732547349935067.2,3315930,1471948608,cuGetProcAddress,626,1732547349935067.5,cuda_driver,251,0.245
1732547349935067.5,3315930,1471948608,cuGetProcAddress,626,1732547349935067.8,cuda_driver,252,0.272
1732547349935068.0,3315930,1471948608,cuGetProcAddress,626,1732547349935068.2,cuda_driver,253,0.246
1732547349935068.5,3315930,1471948608,cuGetProcAddress,626,1732547349935068.8,cuda_driver,254,0.353
1732547349935068.8,3315930,1471948608,cuGetProcAddress,626,1732547349935069.2,cuda_driver,255,0.338
1732547349935069.5,3315930,1471948608,cuGetProcAddress,626,1732547349935069.8,cuda_driver,256,0.424
1732547349935070.0,3315930,1471948608,cuGetProcAddress,626,1732547349935070.2,cuda_driver,257,0.26
1732547349935070.2,3315930,1471948608,cuGetProcAddress,626,1732547349935070.8,cuda_driver,258,0.356
1732547349935070.8,3315930,1471948608,cuGetProcAddress,626,1732547349935071.0,cuda_driver,259,0.278
1732547349935071.2,3315930,1471948608,cuGetProcAddress,626,1732547349935071.5,cuda_driver,260,0.238
1732547349935071.8,3315930,1471948608,cuGetProcAddress,626,1732547349935071.8,cuda_driver,261,0.195
1732547349935072.0,3315930,1471948608,cuGetProcAddress,626,1732547349935072.2,cuda_driver,262,0.365
1732547349935072.5,3315930,1471948608,cuGetProcAddress,626,1732547349935072.8,cuda_driver,263,0.305
1732547349935073.0,3315930,1471948608,cuGetProcAddress,626,1732547349935073.2,cuda_driver,264,0.244
1732547349935073.2,3315930,1471948608,cuGetProcAddress,626,1732547349935073.8,cuda_driver,265,0.42
1732547349935073.8,3315930,1471948608,cuGetProcAddress,626,1732547349935074.2,cuda_driver,266,0.283
1732547349935074.2,3315930,1471948608,cuGetProcAddress,626,1732547349935074.5,cuda_driver,267,0.319
1732547349935074.8,3315930,1471948608,cuGetProcAddress,626,1732547349935075.0,cuda_driver,268,0.296
1732547349935075.2,3315930,1471948608,cuGetProcAddress,626,1732547349935075.5,cuda_driver,269,0.27
1732547349935075.5,3315930,1471948608,cuGetProcAddress,626,1732547349935076.2,cuda_driver,270,0.3
1732547349935076.2,3315930,1471948608,cuGetProcAddress,626,1732547349935076.5,cuda_driver,271,0.23
1732547349935076.5,3315930,1471948608,cuGetProcAddress,626,1732547349935076.8,cuda_driver,272,0.242
1732547349935077.0,3315930,1471948608,cuGetProcAddress,626,1732547349935077.2,cuda_driver,273,0.252
1732547349935077.5,3315930,1471948608,cuGetProcAddress,626,1732547349935077.5,cuda_driver,274,0.227
1732547349935077.8,3315930,1471948608,cuGetProcAddress,626,1732547349935078.0,cuda_driver,275,0.283
1732547349935078.2,3315930,1471948608,cuGetProcAddress,626,1732547349935078.5,cuda_driver,276,0.275
1732547349935078.5,3315930,1471948608,cuGetProcAddress,626,1732547349935078.8,cuda_driver,277,0.287
1732547349935079.0,3315930,1471948608,cuGetProcAddress,626,1732547349935079.2,cuda_driver,278,0.273
1732547349935079.5,3315930,1471948608,cuGetProcAddress,626,1732547349935079.8,cuda_driver,279,0.334
1732547349935080.0,3315930,1471948608,cuGetProcAddress,626,1732547349935080.2,cuda_driver,280,0.309
1732547349935080.2,3315930,1471948608,cuGetProcAddress,626,1732547349935080.8,cuda_driver,281,0.322
1732547349935080.8,3315930,1471948608,cuGetProcAddress,626,1732547349935081.0,cuda_driver,282,0.267
1732547349935081.2,3315930,1471948608,cuGetProcAddress,626,1732547349935081.5,cuda_driver,283,0.32
1732547349935081.8,3315930,1471948608,cuGetProcAddress,626,1732547349935082.0,cuda_driver,284,0.291
1732547349935082.2,3315930,1471948608,cuGetProcAddress,626,1732547349935082.5,cuda_driver,285,0.301
1732547349935082.5,3315930,1471948608,cuGetProcAddress,626,1732547349935083.0,cuda_driver,286,0.3
1732547349935083.0,3315930,1471948608,cuGetProcAddress,626,1732547349935083.5,cuda_driver,287,0.33
1732547349935083.5,3315930,1471948608,cuGetProcAddress,626,1732547349935084.0,cuda_driver,288,0.48
1732547349935084.2,3315930,1471948608,cuGetProcAddress,626,1732547349935084.5,cuda_driver,289,0.295
1732547349935084.5,3315930,1471948608,cuGetProcAddress,626,1732547349935084.8,cuda_driver,290,0.291
1732547349935085.0,3315930,1471948608,cuGetProcAddress,626,1732547349935085.2,cuda_driver,291,0.292
1732547349935085.5,3315930,1471948608,cuGetProcAddress,626,1732547349935085.8,cuda_driver,292,0.301
1732547349935086.0,3315930,1471948608,cuGetProcAddress,626,1732547349935086.2,cuda_driver,293,0.26
1732547349935086.2,3315930,1471948608,cuGetProcAddress,626,1732547349935086.8,cuda_driver,294,0.315
1732547349935087.0,3315930,1471948608,cuGetProcAddress,626,1732547349935087.5,cuda_driver,295,0.4
1732547349935087.5,3315930,1471948608,cuGetProcAddress,626,1732547349935087.8,cuda_driver,296,0.298
1732547349935088.0,3315930,1471948608,cuGetProcAddress,626,1732547349935088.2,cuda_driver,297,0.288
