ts,ph,tid,pid,cat,bp,id,name
6444517662693.455,f,1221370,1221244,ac2g,e,6947,ac2g
6444517662696.6,f,1221370,1221244,ac2g,e,6948,ac2g
6444517662700.149,f,1221370,1221244,ac2g,e,6949,ac2g
6444517662703.433,f,1221370,1221244,ac2g,e,6950,ac2g
6444517662706.689,f,1221370,1221244,ac2g,e,6951,ac2g
6444517662709.868,f,1221370,1221244,ac2g,e,6952,ac2g
6444517662713.108,f,1221370,1221244,ac2g,e,6953,ac2g
6444517662716.352,f,1221370,1221244,ac2g,e,6954,ac2g
6444517662719.571,f,1221370,1221244,ac2g,e,6955,ac2g
6444517662740.608,f,1221370,1221244,ac2g,e,6956,ac2g
6444517662744.244,f,1221370,1221244,ac2g,e,6957,ac2g
6444517662747.753,f,1221370,1221244,ac2g,e,6958,ac2g
6444517662750.966,f,1221370,1221244,ac2g,e,6959,ac2g
6444517662754.163,f,1221370,1221244,ac2g,e,6960,ac2g
6444517662757.642,f,1221370,1221244,ac2g,e,6961,ac2g
6444517662760.918,f,1221370,1221244,ac2g,e,6962,ac2g
6444517662764.021,f,1221370,1221244,ac2g,e,6963,ac2g
6444517662767.208,f,1221370,1221244,ac2g,e,6964,ac2g
6444517662770.324,f,1221370,1221244,ac2g,e,6965,ac2g
6444517662773.487,f,1221370,1221244,ac2g,e,6966,ac2g
6444517662776.591,f,1221370,1221244,ac2g,e,6967,ac2g
6444517662805.03,f,1221370,1221244,ac2g,e,6968,ac2g
6444517662808.994,f,1221370,1221244,ac2g,e,6969,ac2g
6444517662812.442,f,1221370,1221244,ac2g,e,6970,ac2g
6444517662815.973,f,1221370,1221244,ac2g,e,6971,ac2g
6444517662819.449,f,1221370,1221244,ac2g,e,6972,ac2g
6444517662822.927,f,1221370,1221244,ac2g,e,6973,ac2g
6444517662826.467,f,1221370,1221244,ac2g,e,6974,ac2g
6444517662829.984,f,1221370,1221244,ac2g,e,6975,ac2g
6444517662833.507,f,1221370,1221244,ac2g,e,6976,ac2g
6444517662837.246,f,1221370,1221244,ac2g,e,6977,ac2g
6444517662840.856,f,1221370,1221244,ac2g,e,6978,ac2g
6444517662844.449,f,1221370,1221244,ac2g,e,6979,ac2g
6444517662867.89,f,1221370,1221244,ac2g,e,6980,ac2g
6444517662871.43,f,1221370,1221244,ac2g,e,6981,ac2g
6444517662874.752,f,1221370,1221244,ac2g,e,6982,ac2g
6444517662877.949,f,1221370,1221244,ac2g,e,6983,ac2g
6444517662881.099,f,1221370,1221244,ac2g,e,6984,ac2g
6444517662884.338,f,1221370,1221244,ac2g,e,6985,ac2g
6444517662887.615,f,1221370,1221244,ac2g,e,6986,ac2g
6444517662891.024,f,1221370,1221244,ac2g,e,6987,ac2g
6444517662894.267,f,1221370,1221244,ac2g,e,6988,ac2g
6444517662897.715,f,1221370,1221244,ac2g,e,6989,ac2g
6444517662901.002,f,1221370,1221244,ac2g,e,6990,ac2g
6444517662904.271,f,1221370,1221244,ac2g,e,6991,ac2g
6444517662926.585,f,1221370,1221244,ac2g,e,6992,ac2g
6444517662930.164,f,1221370,1221244,ac2g,e,6993,ac2g
6444517662933.348,f,1221370,1221244,ac2g,e,6994,ac2g
6444517662936.481,f,1221370,1221244,ac2g,e,6995,ac2g
6444517662939.658,f,1221370,1221244,ac2g,e,6996,ac2g
6444517662942.733,f,1221370,1221244,ac2g,e,6997,ac2g
6444517662945.921,f,1221370,1221244,ac2g,e,6998,ac2g
6444517662949.204,f,1221370,1221244,ac2g,e,6999,ac2g
6444517662952.373,f,1221370,1221244,ac2g,e,7000,ac2g
6444517662955.776,f,1221370,1221244,ac2g,e,7001,ac2g
6444517662958.986,f,1221370,1221244,ac2g,e,7002,ac2g
6444517662962.174,f,1221370,1221244,ac2g,e,7003,ac2g
6444517662983.921,f,1221370,1221244,ac2g,e,7004,ac2g
6444517662987.497,f,1221370,1221244,ac2g,e,7005,ac2g
6444517662990.686,f,1221370,1221244,ac2g,e,7006,ac2g
6444517662993.887,f,1221370,1221244,ac2g,e,7007,ac2g
6444517662996.99,f,1221370,1221244,ac2g,e,7008,ac2g
6444517663000.031,f,1221370,1221244,ac2g,e,7009,ac2g
6444517663003.169,f,1221370,1221244,ac2g,e,7010,ac2g
6444517663006.422,f,1221370,1221244,ac2g,e,7011,ac2g
6444517663009.608,f,1221370,1221244,ac2g,e,7012,ac2g
6444517663012.943,f,1221370,1221244,ac2g,e,7013,ac2g
6444517663016.258,f,1221370,1221244,ac2g,e,7014,ac2g
6444517663019.464,f,1221370,1221244,ac2g,e,7015,ac2g
6444517663041.598,f,1221370,1221244,ac2g,e,7016,ac2g
6444517663045.142,f,1221370,1221244,ac2g,e,7017,ac2g
6444517663048.246,f,1221370,1221244,ac2g,e,7018,ac2g
6444517663051.35,f,1221370,1221244,ac2g,e,7019,ac2g
6444517663054.405,f,1221370,1221244,ac2g,e,7020,ac2g
6444517663057.462,f,1221370,1221244,ac2g,e,7021,ac2g
6444517663060.646,f,1221370,1221244,ac2g,e,7022,ac2g
6444517663063.953,f,1221370,1221244,ac2g,e,7023,ac2g
6444517663067.183,f,1221370,1221244,ac2g,e,7024,ac2g
6444517663070.458,f,1221370,1221244,ac2g,e,7025,ac2g
6444517663073.737,f,1221370,1221244,ac2g,e,7026,ac2g
6444517663076.99,f,1221370,1221244,ac2g,e,7027,ac2g
6444517663099.308,f,1221370,1221244,ac2g,e,7028,ac2g
6444517663102.824,f,1221370,1221244,ac2g,e,7029,ac2g
6444517663106.039,f,1221370,1221244,ac2g,e,7030,ac2g
6444517663109.101,f,1221370,1221244,ac2g,e,7031,ac2g
6444517663112.173,f,1221370,1221244,ac2g,e,7032,ac2g
6444517663115.286,f,1221370,1221244,ac2g,e,7033,ac2g
6444517663118.474,f,1221370,1221244,ac2g,e,7034,ac2g
6444517663121.791,f,1221370,1221244,ac2g,e,7035,ac2g
6444517663125.009,f,1221370,1221244,ac2g,e,7036,ac2g
6444517663128.284,f,1221370,1221244,ac2g,e,7037,ac2g
6444517663131.51,f,1221370,1221244,ac2g,e,7038,ac2g
6444517663134.693,f,1221370,1221244,ac2g,e,7039,ac2g
6444517663156.701,f,1221370,1221244,ac2g,e,7040,ac2g
6444517663160.21,f,1221370,1221244,ac2g,e,7041,ac2g
6444517663163.257,f,1221370,1221244,ac2g,e,7042,ac2g
6444517663166.356,f,1221370,1221244,ac2g,e,7043,ac2g
6444517663169.456,f,1221370,1221244,ac2g,e,7044,ac2g
6444517663172.526,f,1221370,1221244,ac2g,e,7045,ac2g
6444517663175.654,f,1221370,1221244,ac2g,e,7046,ac2g
6444517663178.93,f,1221370,1221244,ac2g,e,7047,ac2g
6444517663182.098,f,1221370,1221244,ac2g,e,7048,ac2g
6444517663185.381,f,1221370,1221244,ac2g,e,7049,ac2g
6444517663188.676,f,1221370,1221244,ac2g,e,7050,ac2g
6444517663191.881,f,1221370,1221244,ac2g,e,7051,ac2g
6444517663292.006,f,1221370,1221244,ac2g,e,7052,ac2g
6444517663295.723,f,1221370,1221244,ac2g,e,7053,ac2g
6444517663299.008,f,1221370,1221244,ac2g,e,7054,ac2g
6444517663302.257,f,1221370,1221244,ac2g,e,7055,ac2g
6444517663305.58,f,1221370,1221244,ac2g,e,7056,ac2g
6444517663308.857,f,1221370,1221244,ac2g,e,7057,ac2g
6444517663312.238,f,1221370,1221244,ac2g,e,7058,ac2g
6444517663315.477,f,1221370,1221244,ac2g,e,7059,ac2g
6444517663318.669,f,1221370,1221244,ac2g,e,7060,ac2g
6444517663321.766,f,1221370,1221244,ac2g,e,7061,ac2g
6444517663325.008,f,1221370,1221244,ac2g,e,7062,ac2g
6444517663328.204,f,1221370,1221244,ac2g,e,7063,ac2g
6444517663351.37,f,1221370,1221244,ac2g,e,7064,ac2g
6444517663354.972,f,1221370,1221244,ac2g,e,7065,ac2g
6444517663358.392,f,1221370,1221244,ac2g,e,7066,ac2g
6444517663361.732,f,1221370,1221244,ac2g,e,7067,ac2g
6444517663364.882,f,1221370,1221244,ac2g,e,7068,ac2g
6444517663368.447,f,1221370,1221244,ac2g,e,7069,ac2g
6444517663371.783,f,1221370,1221244,ac2g,e,7070,ac2g
6444517663374.872,f,1221370,1221244,ac2g,e,7071,ac2g
6444517663378.058,f,1221370,1221244,ac2g,e,7072,ac2g
6444517663381.22,f,1221370,1221244,ac2g,e,7073,ac2g
6444517663384.515,f,1221370,1221244,ac2g,e,7074,ac2g
6444517663387.64,f,1221370,1221244,ac2g,e,7075,ac2g
6444517663500.604,f,1221370,1221244,ac2g,e,7077,ac2g
6444517663504.483,f,1221370,1221244,ac2g,e,7078,ac2g
6444517663507.869,f,1221370,1221244,ac2g,e,7079,ac2g
6444517663511.217,f,1221370,1221244,ac2g,e,7080,ac2g
6444517663514.404,f,1221370,1221244,ac2g,e,7081,ac2g
6444517663517.946,f,1221370,1221244,ac2g,e,7082,ac2g
6444517663521.173,f,1221370,1221244,ac2g,e,7083,ac2g
6444517663524.3,f,1221370,1221244,ac2g,e,7084,ac2g
6444517663527.562,f,1221370,1221244,ac2g,e,7085,ac2g
6444517663530.638,f,1221370,1221244,ac2g,e,7086,ac2g
6444517663533.797,f,1221370,1221244,ac2g,e,7087,ac2g
6444517663536.961,f,1221370,1221244,ac2g,e,7088,ac2g
6444517663549.189,f,1221370,1221244,ac2g,e,7089,ac2g
6444517663554.647,f,1221370,1221244,ac2g,e,7090,ac2g
6444517663560.049,f,1221370,1221244,ac2g,e,7091,ac2g
6444517663562.091,f,1221370,1221244,ac2g,e,7092,ac2g
6444517663562.464,f,1221370,1221244,ac2g,e,7093,ac2g
6444517663626.619,f,7,0,ac2g,e,7096,ac2g
6444517663607.324,s,1221370,1221244,ac2g,,7096,ac2g
6444517663636.795,f,7,0,ac2g,e,7098,ac2g
6444517663629.132,s,1221370,1221244,ac2g,,7098,ac2g
6444517663638.247,f,1221370,1221244,ac2g,e,7100,ac2g
6444517663639.664,f,1221370,1221244,ac2g,e,7101,ac2g
6444517663647.451,f,7,0,ac2g,e,7102,ac2g
6444517663640.651,s,1221370,1221244,ac2g,,7102,ac2g
6444517663647.412,f,1221370,1221244,ac2g,e,7105,ac2g
6444517663671.035,f,7,0,ac2g,e,7106,ac2g
6444517663649.703,s,1221370,1221244,ac2g,,7106,ac2g
6444517663718.001,f,1221370,1221244,ac2g,e,7119,ac2g
6444517663721.458,f,1221370,1221244,ac2g,e,7120,ac2g
6444517663722.754,f,1221370,1221244,ac2g,e,7121,ac2g
6444517663723.911,f,1221370,1221244,ac2g,e,7122,ac2g
6444517663836.45,f,1221370,1221244,ac2g,e,7124,ac2g
6444517663841.89,f,1221370,1221244,ac2g,e,7125,ac2g
6444517663846.094,f,1221370,1221244,ac2g,e,7126,ac2g
6444517663849.81,f,1221370,1221244,ac2g,e,7127,ac2g
6444517663853.414,f,1221370,1221244,ac2g,e,7128,ac2g
6444517663857.357,f,1221370,1221244,ac2g,e,7129,ac2g
6444517663861.201,f,1221370,1221244,ac2g,e,7130,ac2g
6444517663864.919,f,1221370,1221244,ac2g,e,7131,ac2g
6444517663868.795,f,1221370,1221244,ac2g,e,7132,ac2g
6444517663872.628,f,1221370,1221244,ac2g,e,7133,ac2g
6444517663876.311,f,1221370,1221244,ac2g,e,7134,ac2g
6444517663879.907,f,1221370,1221244,ac2g,e,7135,ac2g
6444517663910.35,f,1221370,1221244,ac2g,e,7136,ac2g
6444517663914.14,f,1221370,1221244,ac2g,e,7137,ac2g
6444517663917.728,f,1221370,1221244,ac2g,e,7138,ac2g
6444517663921.201,f,1221370,1221244,ac2g,e,7139,ac2g
6444517663924.836,f,1221370,1221244,ac2g,e,7140,ac2g
6444517663928.389,f,1221370,1221244,ac2g,e,7141,ac2g
6444517663931.923,f,1221370,1221244,ac2g,e,7142,ac2g
6444517663935.499,f,1221370,1221244,ac2g,e,7143,ac2g
6444517663939.016,f,1221370,1221244,ac2g,e,7144,ac2g
6444517663942.752,f,1221370,1221244,ac2g,e,7145,ac2g
6444517663946.201,f,1221370,1221244,ac2g,e,7146,ac2g
6444517663949.704,f,1221370,1221244,ac2g,e,7147,ac2g
6444517664027.929,f,1221370,1221244,ac2g,e,7148,ac2g
6444517664031.635,f,1221370,1221244,ac2g,e,7149,ac2g
6444517664034.938,f,1221370,1221244,ac2g,e,7150,ac2g
6444517664038.225,f,1221370,1221244,ac2g,e,7151,ac2g
6444517664041.567,f,1221370,1221244,ac2g,e,7152,ac2g
6444517664044.937,f,1221370,1221244,ac2g,e,7153,ac2g
6444517664048.387,f,1221370,1221244,ac2g,e,7154,ac2g
6444517664051.693,f,1221370,1221244,ac2g,e,7155,ac2g
6444517664054.951,f,1221370,1221244,ac2g,e,7156,ac2g
6444517664058.362,f,1221370,1221244,ac2g,e,7157,ac2g
6444517664061.768,f,1221370,1221244,ac2g,e,7158,ac2g
6444517664065.019,f,1221370,1221244,ac2g,e,7159,ac2g
6444517664110.476,f,1221370,1221244,ac2g,e,7160,ac2g
6444517664114.021,f,1221370,1221244,ac2g,e,7161,ac2g
6444517664117.183,f,1221370,1221244,ac2g,e,7162,ac2g
6444517664120.477,f,1221370,1221244,ac2g,e,7163,ac2g
6444517664123.741,f,1221370,1221244,ac2g,e,7164,ac2g
6444517664127.131,f,1221370,1221244,ac2g,e,7165,ac2g
6444517664130.624,f,1221370,1221244,ac2g,e,7166,ac2g
6444517664133.731,f,1221370,1221244,ac2g,e,7167,ac2g
6444517664136.926,f,1221370,1221244,ac2g,e,7168,ac2g
6444517664140.093,f,1221370,1221244,ac2g,e,7169,ac2g
6444517664143.278,f,1221370,1221244,ac2g,e,7170,ac2g
6444517664146.404,f,1221370,1221244,ac2g,e,7171,ac2g
6444517664167.142,f,1221370,1221244,ac2g,e,7172,ac2g
6444517664170.647,f,1221370,1221244,ac2g,e,7173,ac2g
6444517664173.842,f,1221370,1221244,ac2g,e,7174,ac2g
6444517664177.076,f,1221370,1221244,ac2g,e,7175,ac2g
6444517664180.376,f,1221370,1221244,ac2g,e,7176,ac2g
6444517664183.656,f,1221370,1221244,ac2g,e,7177,ac2g
6444517664187.13,f,1221370,1221244,ac2g,e,7178,ac2g
6444517664190.178,f,1221370,1221244,ac2g,e,7179,ac2g
6444517664193.295,f,1221370,1221244,ac2g,e,7180,ac2g
6444517664196.703,f,1221370,1221244,ac2g,e,7181,ac2g
6444517664200.01,f,1221370,1221244,ac2g,e,7182,ac2g
6444517664203.165,f,1221370,1221244,ac2g,e,7183,ac2g
6444517664299.89,f,1221370,1221244,ac2g,e,7184,ac2g
6444517664303.512,f,1221370,1221244,ac2g,e,7185,ac2g
6444517664306.705,f,1221370,1221244,ac2g,e,7186,ac2g
6444517664309.978,f,1221370,1221244,ac2g,e,7187,ac2g
6444517664313.296,f,1221370,1221244,ac2g,e,7188,ac2g
6444517664316.596,f,1221370,1221244,ac2g,e,7189,ac2g
6444517664320.097,f,1221370,1221244,ac2g,e,7190,ac2g
6444517664323.21,f,1221370,1221244,ac2g,e,7191,ac2g
6444517664326.45,f,1221370,1221244,ac2g,e,7192,ac2g
6444517664329.871,f,1221370,1221244,ac2g,e,7193,ac2g
6444517664333.167,f,1221370,1221244,ac2g,e,7194,ac2g
6444517664336.361,f,1221370,1221244,ac2g,e,7195,ac2g
6444517664358.065,f,1221370,1221244,ac2g,e,7196,ac2g
6444517664361.535,f,1221370,1221244,ac2g,e,7197,ac2g
6444517664364.714,f,1221370,1221244,ac2g,e,7198,ac2g
6444517664367.912,f,1221370,1221244,ac2g,e,7199,ac2g
6444517664371.175,f,1221370,1221244,ac2g,e,7200,ac2g
6444517664374.348,f,1221370,1221244,ac2g,e,7201,ac2g
6444517664377.497,f,1221370,1221244,ac2g,e,7202,ac2g
6444517664380.729,f,1221370,1221244,ac2g,e,7203,ac2g
6444517664383.882,f,1221370,1221244,ac2g,e,7204,ac2g
6444517664387.092,f,1221370,1221244,ac2g,e,7205,ac2g
6444517664390.281,f,1221370,1221244,ac2g,e,7206,ac2g
6444517664393.533,f,1221370,1221244,ac2g,e,7207,ac2g
6444517664699.41,f,1221370,1221244,ac2g,e,7208,ac2g
6444517664703.858,f,1221370,1221244,ac2g,e,7209,ac2g
6444517664707.203,f,1221370,1221244,ac2g,e,7210,ac2g
6444517664710.486,f,1221370,1221244,ac2g,e,7211,ac2g
6444517664713.75,f,1221370,1221244,ac2g,e,7212,ac2g
6444517664717.161,f,1221370,1221244,ac2g,e,7213,ac2g
6444517664720.737,f,1221370,1221244,ac2g,e,7214,ac2g
6444517664723.915,f,1221370,1221244,ac2g,e,7215,ac2g
6444517664727.148,f,1221370,1221244,ac2g,e,7216,ac2g
6444517664730.621,f,1221370,1221244,ac2g,e,7217,ac2g
6444517664733.994,f,1221370,1221244,ac2g,e,7218,ac2g
6444517664737.225,f,1221370,1221244,ac2g,e,7219,ac2g
6444517664750.816,f,1221370,1221244,ac2g,e,7220,ac2g
6444517664756.48,f,1221370,1221244,ac2g,e,7221,ac2g
6444517664763.06,f,1221370,1221244,ac2g,e,7222,ac2g
6444517664847.762,f,1221370,1221244,ac2g,e,7223,ac2g
6444517664848.261,f,1221370,1221244,ac2g,e,7224,ac2g
6444517664914.081,f,7,0,ac2g,e,7227,ac2g
6444517664897.89,s,1221370,1221244,ac2g,,7227,ac2g
6444517664923.584,f,7,0,ac2g,e,7229,ac2g
6444517664916.235,s,1221370,1221244,ac2g,,7229,ac2g
6444517664928.603,f,1221370,1221244,ac2g,e,7231,ac2g
6444517664929.939,f,1221370,1221244,ac2g,e,7232,ac2g
6444517664939.073,f,7,0,ac2g,e,7233,ac2g
6444517664931.106,s,1221370,1221244,ac2g,,7233,ac2g
6444517664976.417,f,7,0,ac2g,e,7236,ac2g
6444517664945.469,s,1221370,1221244,ac2g,,7236,ac2g
6444517664977.251,f,1221370,1221244,ac2g,e,7239,ac2g
6444517664986.945,f,7,0,ac2g,e,7240,ac2g
6444517664979.787,s,1221370,1221244,ac2g,,7240,ac2g
6444517665082.625,f,7,0,ac2g,e,7249,ac2g
6444517665073.648,s,1221370,1221244,ac2g,,7249,ac2g
6444517665175.714,f,7,0,ac2g,e,7269,ac2g
6444517665166.798,s,1221370,1221244,ac2g,,7269,ac2g
6444517665262.592,f,1221370,1221244,ac2g,e,7305,ac2g
6444517665266.236,f,1221370,1221244,ac2g,e,7306,ac2g
6444517665267.544,f,1221370,1221244,ac2g,e,7307,ac2g
6444517665268.8,f,1221370,1221244,ac2g,e,7308,ac2g
6444517665292.096,f,1221370,1221244,ac2g,e,7316,ac2g
6444517665304.962,f,7,0,ac2g,e,7317,ac2g
6444517665294.891,s,1221370,1221244,ac2g,,7317,ac2g
6444517665401.587,f,1221370,1221244,ac2g,e,7341,ac2g
6444517665403.984,f,1221370,1221244,ac2g,e,7342,ac2g
6444517665404.995,f,1221370,1221244,ac2g,e,7343,ac2g
6444517665405.939,f,1221370,1221244,ac2g,e,7344,ac2g
6444517665513.157,f,1221370,1221244,ac2g,e,7346,ac2g
6444517665519.384,f,1221370,1221244,ac2g,e,7347,ac2g
6444517665523.346,f,1221370,1221244,ac2g,e,7348,ac2g
6444517665526.954,f,1221370,1221244,ac2g,e,7349,ac2g
6444517665530.426,f,1221370,1221244,ac2g,e,7350,ac2g
6444517665533.95,f,1221370,1221244,ac2g,e,7351,ac2g
6444517665537.517,f,1221370,1221244,ac2g,e,7352,ac2g
6444517665541.086,f,1221370,1221244,ac2g,e,7353,ac2g
6444517665544.713,f,1221370,1221244,ac2g,e,7354,ac2g
6444517665548.304,f,1221370,1221244,ac2g,e,7355,ac2g
6444517665551.851,f,1221370,1221244,ac2g,e,7356,ac2g
6444517665562.898,f,1221370,1221244,ac2g,e,7357,ac2g
6444517665591.873,f,1221370,1221244,ac2g,e,7358,ac2g
6444517665595.585,f,1221370,1221244,ac2g,e,7359,ac2g
6444517665598.841,f,1221370,1221244,ac2g,e,7360,ac2g
6444517665602.041,f,1221370,1221244,ac2g,e,7361,ac2g
6444517665605.218,f,1221370,1221244,ac2g,e,7362,ac2g
6444517665608.39,f,1221370,1221244,ac2g,e,7363,ac2g
6444517665611.596,f,1221370,1221244,ac2g,e,7364,ac2g
6444517665614.873,f,1221370,1221244,ac2g,e,7365,ac2g
6444517665618.099,f,1221370,1221244,ac2g,e,7366,ac2g
6444517665621.445,f,1221370,1221244,ac2g,e,7367,ac2g
6444517665624.759,f,1221370,1221244,ac2g,e,7368,ac2g
6444517665628.031,f,1221370,1221244,ac2g,e,7369,ac2g
6444517665654.79,f,1221370,1221244,ac2g,e,7370,ac2g
6444517665658.913,f,1221370,1221244,ac2g,e,7371,ac2g
6444517665662.622,f,1221370,1221244,ac2g,e,7372,ac2g
6444517665666.154,f,1221370,1221244,ac2g,e,7373,ac2g
6444517665669.764,f,1221370,1221244,ac2g,e,7374,ac2g
6444517665673.631,f,1221370,1221244,ac2g,e,7375,ac2g
6444517665677.204,f,1221370,1221244,ac2g,e,7376,ac2g
6444517665680.651,f,1221370,1221244,ac2g,e,7377,ac2g
6444517665684.158,f,1221370,1221244,ac2g,e,7378,ac2g
6444517665687.647,f,1221370,1221244,ac2g,e,7379,ac2g
6444517665691.186,f,1221370,1221244,ac2g,e,7380,ac2g
6444517665694.65,f,1221370,1221244,ac2g,e,7381,ac2g
6444517665718.145,f,1221370,1221244,ac2g,e,7382,ac2g
6444517665721.668,f,1221370,1221244,ac2g,e,7383,ac2g
6444517665724.81,f,1221370,1221244,ac2g,e,7384,ac2g
6444517665728.033,f,1221370,1221244,ac2g,e,7385,ac2g
6444517665731.18,f,1221370,1221244,ac2g,e,7386,ac2g
6444517665734.285,f,1221370,1221244,ac2g,e,7387,ac2g
6444517665737.367,f,1221370,1221244,ac2g,e,7388,ac2g
6444517665740.456,f,1221370,1221244,ac2g,e,7389,ac2g
6444517665743.604,f,1221370,1221244,ac2g,e,7390,ac2g
6444517665746.741,f,1221370,1221244,ac2g,e,7391,ac2g
6444517665749.994,f,1221370,1221244,ac2g,e,7392,ac2g
6444517665753.244,f,1221370,1221244,ac2g,e,7393,ac2g
6444517665807.421,f,1221370,1221244,ac2g,e,7394,ac2g
6444517665811.133,f,1221370,1221244,ac2g,e,7395,ac2g
6444517665814.454,f,1221370,1221244,ac2g,e,7396,ac2g
6444517665817.711,f,1221370,1221244,ac2g,e,7397,ac2g
6444517665820.884,f,1221370,1221244,ac2g,e,7398,ac2g
6444517665824.401,f,1221370,1221244,ac2g,e,7399,ac2g
6444517665827.75,f,1221370,1221244,ac2g,e,7400,ac2g
6444517665830.95,f,1221370,1221244,ac2g,e,7401,ac2g
6444517665834.124,f,1221370,1221244,ac2g,e,7402,ac2g
6444517665837.296,f,1221370,1221244,ac2g,e,7403,ac2g
6444517665840.548,f,1221370,1221244,ac2g,e,7404,ac2g
6444517665843.796,f,1221370,1221244,ac2g,e,7405,ac2g
6444517665865.082,f,1221370,1221244,ac2g,e,7406,ac2g
6444517665868.67,f,1221370,1221244,ac2g,e,7407,ac2g
6444517665871.825,f,1221370,1221244,ac2g,e,7408,ac2g
6444517665875.025,f,1221370,1221244,ac2g,e,7409,ac2g
6444517665878.193,f,1221370,1221244,ac2g,e,7410,ac2g
6444517665881.339,f,1221370,1221244,ac2g,e,7411,ac2g
6444517665884.516,f,1221370,1221244,ac2g,e,7412,ac2g
6444517665887.831,f,1221370,1221244,ac2g,e,7413,ac2g
6444517665891.006,f,1221370,1221244,ac2g,e,7414,ac2g
6444517665894.177,f,1221370,1221244,ac2g,e,7415,ac2g
6444517665897.421,f,1221370,1221244,ac2g,e,7416,ac2g
6444517665900.678,f,1221370,1221244,ac2g,e,7417,ac2g
6444517665926.5,f,1221370,1221244,ac2g,e,7418,ac2g
6444517665930.363,f,1221370,1221244,ac2g,e,7419,ac2g
6444517665933.868,f,1221370,1221244,ac2g,e,7420,ac2g
6444517665937.362,f,1221370,1221244,ac2g,e,7421,ac2g
6444517665940.881,f,1221370,1221244,ac2g,e,7422,ac2g
6444517665944.339,f,1221370,1221244,ac2g,e,7423,ac2g
6444517665947.947,f,1221370,1221244,ac2g,e,7424,ac2g
6444517665951.481,f,1221370,1221244,ac2g,e,7425,ac2g
6444517665954.945,f,1221370,1221244,ac2g,e,7426,ac2g
6444517665958.465,f,1221370,1221244,ac2g,e,7427,ac2g
6444517665961.922,f,1221370,1221244,ac2g,e,7428,ac2g
6444517665965.426,f,1221370,1221244,ac2g,e,7429,ac2g
6444517666012.59,f,1221370,1221244,ac2g,e,7430,ac2g
6444517666016.215,f,1221370,1221244,ac2g,e,7431,ac2g
6444517666019.395,f,1221370,1221244,ac2g,e,7432,ac2g
6444517666022.596,f,1221370,1221244,ac2g,e,7433,ac2g
6444517666025.781,f,1221370,1221244,ac2g,e,7434,ac2g
6444517666028.976,f,1221370,1221244,ac2g,e,7435,ac2g
6444517666032.177,f,1221370,1221244,ac2g,e,7436,ac2g
6444517666035.394,f,1221370,1221244,ac2g,e,7437,ac2g
6444517666038.614,f,1221370,1221244,ac2g,e,7438,ac2g
6444517666041.958,f,1221370,1221244,ac2g,e,7439,ac2g
6444517666045.609,f,1221370,1221244,ac2g,e,7440,ac2g
6444517666048.955,f,1221370,1221244,ac2g,e,7441,ac2g
6444517666069.688,f,1221370,1221244,ac2g,e,7442,ac2g
6444517666073.261,f,1221370,1221244,ac2g,e,7443,ac2g
6444517666076.398,f,1221370,1221244,ac2g,e,7444,ac2g
6444517666079.642,f,1221370,1221244,ac2g,e,7445,ac2g
6444517666082.82,f,1221370,1221244,ac2g,e,7446,ac2g
6444517666086.01,f,1221370,1221244,ac2g,e,7447,ac2g
6444517666089.182,f,1221370,1221244,ac2g,e,7448,ac2g
6444517666092.331,f,1221370,1221244,ac2g,e,7449,ac2g
6444517666095.518,f,1221370,1221244,ac2g,e,7450,ac2g
6444517666098.869,f,1221370,1221244,ac2g,e,7451,ac2g
6444517666102.162,f,1221370,1221244,ac2g,e,7452,ac2g
6444517666105.386,f,1221370,1221244,ac2g,e,7453,ac2g
6444517666157.316,f,1221370,1221244,ac2g,e,7454,ac2g
6444517666161.203,f,1221370,1221244,ac2g,e,7455,ac2g
6444517666164.552,f,1221370,1221244,ac2g,e,7456,ac2g
6444517666167.883,f,1221370,1221244,ac2g,e,7457,ac2g
6444517666171.098,f,1221370,1221244,ac2g,e,7458,ac2g
6444517666174.568,f,1221370,1221244,ac2g,e,7459,ac2g
6444517666177.793,f,1221370,1221244,ac2g,e,7460,ac2g
6444517666180.894,f,1221370,1221244,ac2g,e,7461,ac2g
6444517666184.068,f,1221370,1221244,ac2g,e,7462,ac2g
6444517666187.249,f,1221370,1221244,ac2g,e,7463,ac2g
6444517666190.529,f,1221370,1221244,ac2g,e,7464,ac2g
6444517666193.737,f,1221370,1221244,ac2g,e,7465,ac2g
6444517666235.797,f,1221370,1221244,ac2g,e,7466,ac2g
6444517666239.512,f,1221370,1221244,ac2g,e,7467,ac2g
6444517666242.678,f,1221370,1221244,ac2g,e,7468,ac2g
6444517666245.961,f,1221370,1221244,ac2g,e,7469,ac2g
6444517666249.183,f,1221370,1221244,ac2g,e,7470,ac2g
6444517666252.326,f,1221370,1221244,ac2g,e,7471,ac2g
6444517666255.55,f,1221370,1221244,ac2g,e,7472,ac2g
6444517666258.655,f,1221370,1221244,ac2g,e,7473,ac2g
6444517666261.839,f,1221370,1221244,ac2g,e,7474,ac2g
6444517666265.027,f,1221370,1221244,ac2g,e,7475,ac2g
6444517666268.34,f,1221370,1221244,ac2g,e,7476,ac2g
6444517666271.547,f,1221370,1221244,ac2g,e,7477,ac2g
6444517666315.425,f,1221370,1221244,ac2g,e,7478,ac2g
6444517666319.174,f,1221370,1221244,ac2g,e,7479,ac2g
6444517666322.587,f,1221370,1221244,ac2g,e,7480,ac2g
